ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006396	RNA processing	54/426	113/2435	2.39832065741053e-14	7.86649175630654e-12	7.59888966190073e-12	ostta01g02560/ostta01g03000/ostta01g03580/ostta01g04110/ostta01g05190/ostta01g05840/ostta02g00430/ostta02g00960/ostta02g01230/ostta02g01790/ostta02g05090/ostta03g01300/ostta03g01880/ostta03g02410/ostta03g02530/ostta03g02610/ostta03g02850/ostta03g03740/ostta03g04970/ostta03g05380/ostta04g00770/ostta04g02020/ostta05g01450/ostta05g03750/ostta06g01040/ostta06g01560/ostta06g01660/ostta07g03020/ostta07g03190/ostta07g03480/ostta07g03560/ostta08g01000/ostta08g01400/ostta08g02790/ostta08g02930/ostta08g02990/ostta08g03080/ostta08g03090/ostta08g03440/ostta08g03590/ostta08g03690/ostta09g00820/ostta09g01210/ostta09g02180/ostta10g00010/ostta10g01740/ostta11g01810/ostta12g02890/ostta13g02140/ostta14g00300/ostta14g00750/ostta16g00610/ostta18g00310/ostta18g01160	54
GO:0034470	ncRNA processing	32/426	55/2435	7.59214646901007e-12	1.24511202091765e-09	1.2027558353537e-09	ostta01g03000/ostta02g00430/ostta02g01230/ostta02g01790/ostta02g05090/ostta03g01880/ostta03g02610/ostta03g02850/ostta03g03740/ostta03g04970/ostta03g05380/ostta04g00770/ostta04g02020/ostta05g01450/ostta05g03750/ostta06g01040/ostta06g01560/ostta06g01660/ostta07g03020/ostta07g03190/ostta08g01000/ostta08g01400/ostta08g02930/ostta08g03090/ostta08g03590/ostta09g00820/ostta09g01210/ostta10g01740/ostta11g01810/ostta12g02890/ostta14g00750/ostta16g00610	32
GO:0034660	ncRNA metabolic process	42/426	96/2435	7.99599104942688e-10	8.74228354737339e-08	8.44488879255261e-08	ostta01g03000/ostta02g00430/ostta02g01140/ostta02g01230/ostta02g01790/ostta02g01970/ostta02g05090/ostta03g01880/ostta03g02610/ostta03g02850/ostta03g02860/ostta03g03740/ostta03g04970/ostta03g05145/ostta03g05380/ostta04g00770/ostta04g02020/ostta05g01450/ostta05g03750/ostta06g01040/ostta06g01560/ostta06g01660/ostta07g03020/ostta07g03190/ostta08g01000/ostta08g01400/ostta08g02930/ostta08g03090/ostta08g03590/ostta08g03610/ostta08g03770/ostta09g00820/ostta09g01210/ostta10g00100/ostta10g01740/ostta11g00980/ostta11g01810/ostta11g03280/ostta12g02890/ostta13g00900/ostta14g00750/ostta16g00610	42
GO:0016070	RNA metabolic process	87/426	294/2435	3.04442971020002e-08	2.49643236236401e-06	2.4115087967637e-06	ostta01g02560/ostta01g03000/ostta01g03580/ostta01g04110/ostta01g05190/ostta01g05840/ostta01g06310/ostta02g00430/ostta02g00960/ostta02g01140/ostta02g01230/ostta02g01790/ostta02g01970/ostta02g05090/ostta03g00770/ostta03g01300/ostta03g01880/ostta03g02220/ostta03g02410/ostta03g02530/ostta03g02610/ostta03g02740/ostta03g02850/ostta03g02860/ostta03g03270/ostta03g03740/ostta03g04970/ostta03g05145/ostta03g05380/ostta04g00770/ostta04g02020/ostta04g03460/ostta05g01320/ostta05g01450/ostta05g01940/ostta05g02190/ostta05g03750/ostta05g03840/ostta05g03900/ostta06g01040/ostta06g01560/ostta06g01660/ostta06g02360/ostta06g03350/ostta06g04610/ostta07g03020/ostta07g03190/ostta07g03410/ostta07g03480/ostta07g03560/ostta08g01000/ostta08g01400/ostta08g01730/ostta08g02790/ostta08g02930/ostta08g02990/ostta08g03080/ostta08g03090/ostta08g03440/ostta08g03590/ostta08g03610/ostta08g03690/ostta08g03770/ostta09g00820/ostta09g01210/ostta09g02180/ostta09g02190/ostta10g00010/ostta10g00100/ostta10g01740/ostta11g00980/ostta11g01810/ostta11g03280/ostta12g02890/ostta13g00900/ostta13g01650/ostta13g01890/ostta13g02140/ostta14g00300/ostta14g00750/ostta14g01230/ostta15g01440/ostta15g01750/ostta16g00610/ostta16g02540/ostta18g00310/ostta18g01160	87
GO:0008033	tRNA processing	19/426	35/2435	7.36117395963375e-07	4.82893011751974e-05	4.66465970915739e-05	ostta01g03000/ostta02g01230/ostta02g01790/ostta02g05090/ostta03g01880/ostta03g02610/ostta03g02850/ostta03g04970/ostta03g05380/ostta04g02020/ostta06g01040/ostta06g01660/ostta07g03020/ostta08g01000/ostta08g03590/ostta09g01210/ostta10g01740/ostta11g01810/ostta12g02890	19
GO:0042254	ribosome biogenesis	17/426	31/2435	2.40137290288009e-06	0.000117676340396057	0.000113673229971801	ostta02g00430/ostta02g05480/ostta03g03740/ostta04g00770/ostta05g01080/ostta05g01450/ostta05g03750/ostta06g01560/ostta07g03190/ostta08g01400/ostta08g02930/ostta08g03090/ostta09g00820/ostta12g02110/ostta14g00750/ostta15g01610/ostta16g00610	17
GO:0006364	rRNA processing	13/426	20/2435	2.87015464380627e-06	0.000117676340396057	0.000113673229971801	ostta02g00430/ostta03g03740/ostta04g00770/ostta05g01450/ostta05g03750/ostta06g01560/ostta07g03190/ostta08g01400/ostta08g02930/ostta08g03090/ostta09g00820/ostta14g00750/ostta16g00610	13
GO:0016072	rRNA metabolic process	13/426	20/2435	2.87015464380627e-06	0.000117676340396057	0.000113673229971801	ostta02g00430/ostta03g03740/ostta04g00770/ostta05g01450/ostta05g03750/ostta06g01560/ostta07g03190/ostta08g01400/ostta08g02930/ostta08g03090/ostta09g00820/ostta14g00750/ostta16g00610	13
GO:0022613	ribonucleoprotein complex biogenesis	17/426	32/2435	4.30779605322047e-06	0.000156995233939591	0.000151654574505189	ostta02g00430/ostta02g05480/ostta03g03740/ostta04g00770/ostta05g01080/ostta05g01450/ostta05g03750/ostta06g01560/ostta07g03190/ostta08g01400/ostta08g02930/ostta08g03090/ostta09g00820/ostta12g02110/ostta14g00750/ostta15g01610/ostta16g00610	17
GO:0006399	tRNA metabolic process	29/426	76/2435	1.12376146817291e-05	0.000368593761560713	0.000356054949389521	ostta01g03000/ostta02g01140/ostta02g01230/ostta02g01790/ostta02g01970/ostta02g05090/ostta03g01880/ostta03g02610/ostta03g02850/ostta03g02860/ostta03g04970/ostta03g05145/ostta03g05380/ostta04g02020/ostta06g01040/ostta06g01660/ostta07g03020/ostta08g01000/ostta08g03590/ostta08g03610/ostta08g03770/ostta09g01210/ostta10g00100/ostta10g01740/ostta11g00980/ostta11g01810/ostta11g03280/ostta12g02890/ostta13g00900	29
GO:0006520	amino acid metabolic process	38/426	136/2435	0.00124868601466121	0.0372335466189887	0.0359669368816291	ostta01g01230/ostta01g01590/ostta01g05260/ostta02g01140/ostta02g01690/ostta02g01790/ostta02g01970/ostta02g03640/ostta03g01320/ostta03g02470/ostta03g02860/ostta03g03050/ostta03g03750/ostta03g05145/ostta04g01100/ostta04g01500/ostta05g01710/ostta05g05000/ostta06g04200/ostta06g04570/ostta07g00060/ostta07g03020/ostta08g02240/ostta08g03040/ostta08g03610/ostta08g03770/ostta09g02590/ostta10g00100/ostta10g02540/ostta10g02610/ostta11g00080/ostta11g00980/ostta11g02320/ostta11g03280/ostta13g00900/ostta14g02470/ostta15g02810/ostta16g02080	38
GO:0090304	nucleic acid metabolic process	97/426	428/2435	0.00153759089479851	0.0415822228782408	0.0401676799947063	ostta01g02560/ostta01g03000/ostta01g03580/ostta01g04110/ostta01g05190/ostta01g05840/ostta01g06310/ostta02g00430/ostta02g00960/ostta02g01140/ostta02g01230/ostta02g01790/ostta02g01970/ostta02g05090/ostta03g00770/ostta03g01300/ostta03g01880/ostta03g02220/ostta03g02410/ostta03g02530/ostta03g02610/ostta03g02740/ostta03g02850/ostta03g02860/ostta03g03270/ostta03g03740/ostta03g04970/ostta03g05145/ostta03g05380/ostta04g00770/ostta04g02020/ostta04g03460/ostta05g01320/ostta05g01380/ostta05g01450/ostta05g01940/ostta05g02190/ostta05g03750/ostta05g03840/ostta05g03900/ostta06g01040/ostta06g01560/ostta06g01660/ostta06g02360/ostta06g03350/ostta06g03670/ostta06g04610/ostta07g00350/ostta07g01380/ostta07g03020/ostta07g03190/ostta07g03410/ostta07g03480/ostta07g03560/ostta08g01000/ostta08g01400/ostta08g01730/ostta08g02790/ostta08g02930/ostta08g02990/ostta08g03080/ostta08g03090/ostta08g03440/ostta08g03590/ostta08g03610/ostta08g03690/ostta08g03770/ostta09g00820/ostta09g01210/ostta09g02180/ostta09g02190/ostta09g02790/ostta10g00010/ostta10g00100/ostta10g00310/ostta10g01740/ostta11g00980/ostta11g01810/ostta11g03280/ostta12g02890/ostta13g00900/ostta13g01650/ostta13g01680/ostta13g01890/ostta13g02140/ostta14g00300/ostta14g00750/ostta14g01040/ostta14g01230/ostta15g01440/ostta15g01750/ostta16g00610/ostta16g01750/ostta16g02045/ostta16g02540/ostta18g00310/ostta18g01160	97
GO:0010467	gene expression	98/426	434/2435	0.00164807590675954	0.0415822228782408	0.0401676799947063	ostta01g00570/ostta01g02560/ostta01g03000/ostta01g03190/ostta01g03580/ostta01g04110/ostta01g05190/ostta01g05840/ostta01g06000/ostta01g06310/ostta02g00250/ostta02g00430/ostta02g00900/ostta02g00960/ostta02g01140/ostta02g01230/ostta02g01790/ostta02g01970/ostta02g02570/ostta02g04680/ostta02g05090/ostta02g05200/ostta03g01300/ostta03g01880/ostta03g02220/ostta03g02410/ostta03g02530/ostta03g02610/ostta03g02740/ostta03g02850/ostta03g02860/ostta03g03740/ostta03g04970/ostta03g05145/ostta03g05380/ostta04g00770/ostta04g02020/ostta04g03460/ostta05g01320/ostta05g01450/ostta05g01940/ostta05g02190/ostta05g03750/ostta05g03840/ostta05g03900/ostta06g01040/ostta06g01560/ostta06g01660/ostta06g02220/ostta06g02360/ostta06g03350/ostta07g03020/ostta07g03190/ostta07g03410/ostta07g03480/ostta07g03560/ostta07g03700/ostta07g04000/ostta08g01000/ostta08g01400/ostta08g01730/ostta08g02790/ostta08g02930/ostta08g02990/ostta08g03080/ostta08g03090/ostta08g03440/ostta08g03590/ostta08g03610/ostta08g03690/ostta08g03770/ostta09g00820/ostta09g01210/ostta09g02180/ostta09g02190/ostta10g00010/ostta10g00100/ostta10g01740/ostta11g00980/ostta11g01810/ostta11g03280/ostta12g01710/ostta12g02890/ostta13g00900/ostta13g01650/ostta13g02140/ostta14g00300/ostta14g00750/ostta14g01230/ostta14g01960/ostta15g01440/ostta15g01830/ostta15g02360/ostta16g00610/ostta16g01480/ostta16g02540/ostta18g00310/ostta18g01160	98
